comment,rank
"제일 당황스러울 때가 아이들과 같이 먹으려고 후라이드를 시켰는데 후라이드가 매울때요ㅠ 
어른 입에도 매콤함이 느껴지네요..바삭하니 맛은 괜찮은데 맵다는 게 가장 큰 결점이예요..어른끼리 있을 때는 시킬지 몰라도 아이들과 있을 때 또 시키기는 어려울 것 같아요ㅠㅠ","
맛
★
3
양
★
5
배달
★
5
"
비오는날인데도 친절히 배달해주셨어요,"
맛
★
3
양
★
4
배달
★
5
"
"생각보다 배달이 빨리 왔어요 오래 걸릴 줄 알았는데
치킨 한조각 한조각이 엄청 크더라고요 그냥 무난한 맛입니다 디진다핫소스 추가했는데 진짜 맵더라고요","
맛
★
4
양
★
4
배달
★
5
"
짱이에여!!역시 후참❤️,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다. 맛있었어요!!,"
맛
★
4
양
★
4
배달
★
4
"
정석적인 양념치킨 그맛,"
맛
★
5
양
★
5
배달
★
4
"
맛있게 잘 먹었어요 양도 많고 살도 🥺💛🖤굿굳..,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다.생각보다 빠른배송 감사합니다.,"
맛
★
4
양
★
5
배달
★
5
"
후라이드참잘하는집인데 양념 간장 시킨 내가 잘못,"
맛
★
1
양
★
4
배달
★
3
"
"먹느라 사진은 못 찍었지만ㅠ
가성비 훌륭한 후라이드 치킨!!
잘 먹었음당ㅋㅋ","
맛
★
5
양
★
5
배달
★
5
"
참  맛있었어요~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있고 배달해주시는 사장님께서 친절하세요. ^^ 오늘도 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"식어도 맛있네요

감사합니다","
맛
★
5
양
★
5
배달
★
5
"
"주인 바뀌었어요 ?? 
너무 맛이 없어져서 깜짝 놀랐네요
기름 하루에 한번 안가는거 같아요..
전하고 왜캐 맛이 변했지","
맛
★
1
양
★
4
배달
★
5
"
배달도 빠르고 맛있어요!,"
맛
★
4
양
★
5
배달
★
5
"
배달이빠르고 맛도좋았네요,"
맛
★
5
양
★
5
배달
★
5
"
한끼 해결 했어요~,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 양이좀 적네요.,"
맛
★
5
양
★
4
배달
★
5
"
맛있어요오오오오오옹,"
맛
★
5
양
★
5
배달
★
5
"
아부지가 너무너무 맛있게 잘 드셨대요 무만 남음..,"
맛
★
5
양
★
5
배달
★
5
"
👍👍👍👍👍👌👌👌👌👌👌,"
맛
★
4
양
★
4
배달
★
4
"
배달 빨랏고 치킨도 안느끼하고 참 잘하네요,"
맛
★
5
양
★
5
배달
★
5
"
한강에서 엽떡이랑 같이 맛있게 먹었네요..,"
맛
★
4
양
★
3
배달
★
3
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
치킨은 여기가 최고임,"
맛
★
5
양
★
5
배달
★
5
"
역시 치킨은 후라리드참잘하는집이네요 너무 맛있게 먹느사 사진을 못찍었어요,"
맛
★
5
양
★
5
배달
★
5
"
잘먹엇습다!ㅎ맛잇어요,"
맛
★
5
양
★
5
배달
★
5
"
대신 시켜준건데 배달이 너무 빨라서 만들러놓은거 준줄알았대여 ㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다 ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"배달은 총알입니다 
아주 좋아요","
맛
★
5
양
★
5
배달
★
5
"
처음 주문했늗데 맛있습니다. 다만 제가 퍽퍽살을 별로 좋아하지않아 가슴살쪽을 통으로 튀기지말고 조각으로 튀기면 더 나을것같아요,"
맛
★
5
양
★
5
배달
★
5
"
빠른 배달과 양념이 흐르거나 섞이지않게 완벽밀봉?해주셔서 맛있게 잘 먹었어요~튀김옷만 조금만 얇게 된다면 넘넘 완벽할것같아용^^콜라도 주셔서 맛나게 잘먹었습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
아이들이 좋아해 자주 시켜먹는 인정맛집!,"
맛
★
5
양
★
5
배달
★
5
"
늦었고 17000원주고 먹기는 엄청 아까윰,"
맛
★
3
양
★
4
배달
★
3
"
맛있어요 추천합니당,"
맛
★
5
양
★
4
배달
★
3
"
후라이드 치킨은 맛있네요~,"
맛
★
4
양
★
4
배달
★
5
"
"맛있었고 가슴살도 촉촉하니 잘튀긴 후라이드였습니다 
콜라는 팹시로오고
리뷰이벤은 요기요만 주는듯
배달은 빠름","
맛
★
4
양
★
5
배달
★
5
"
간장반시켰는데 양념이 왔어요..ㅎㅎ 매번 후라이드반양념반해서 모르고 먹고있었네요ㅋㅋ 넘 맛있어서 딴데한번 도전하구 다시 후참으로 돌아오게되요ㅋㅋ 담에 간장 다시 주문할께요 넘 맛있어요 특히 후라이드!!ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 치킨맛있는데 치킨무가 냄새가 좀 많이나서 좀그렇네요,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다 맛있게 먹겠습니다,"
맛
★
5
양
★
5
배달
★
5
"
양이 적네요 양이 좀 많았으면 좋겠어요,"
맛
★
5
양
★
3
배달
★
5
"
맛도 좋고 닭도 통통하고 양도 많아요.,"
맛
★
5
양
★
5
배달
★
5
"
순살 몇조각에서는 미약한 비린내가 납니다. 다음에 뼈로 시킨후에 판단할께요. 간장의 경우 소스가 살짝 부족해서 제대로 양념시 안된 조각도 보였습니다.,"
맛
★
3
양
★
4
배달
★
4
"
맛있게 잘 먹었습니다~,"
맛
★
5
양
★
4
배달
★
5
"
맛있게 잘먹었습니다 ~~♡,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 머리카락이 박혀있어요 튀김옷전에부터 라서 위생에 꼼꼼히 신경써주시면 감사하겠습니다 맛은 있습니다 :),"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 굿굿 !!!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다~!,"
맛
★
5
양
★
5
배달
★
5
"
"이름처럼 후라이드는 맛잇는데... 양념을 넘 아낀거 아닌가요~거의 반후라이드 느낌이엇어요
양념치킨은 쏘쏘..그냥 일반적인 맛이구요..
닭 사이즈로 보면... 결코 저렴한 건아닌거같아요 넘 적어서ㅜ","
맛
★
4
양
★
3
배달
★
5
"
마시써여 ㅎㅎㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
치킨집갈아탔어용 진짜 맛있어요 ㅠㅡㅠ..👍,"
맛
★
5
양
★
5
배달
★
5
"
"맛있었어요
후라이드가 더 맛있었어요","
맛
★
5
양
★
5
배달
★
5
"
배달도 잘받고 맛있게 잘 먹었어요♡,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있게 잘 먹었습니다~~,"
맛
★
5
양
★
5
배달
★
5
"
배달 완전빨리오고 맛있었어요 ㅠ 양이 뭔가 적은가 싶었지만 쨋든 맛있게 먹었어요,"
맛
★
5
양
★
4
배달
★
5
"
후라이는 역시 이집이죠 ~~,"
맛
★
5
양
★
5
배달
★
5
"
정말 후라이드 잘하는 맛있는 집이네요~~,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다,"
맛
★
4
양
★
4
배달
★
5
"
맛있었습니다. 닭이커서 좋네요.,"
맛
★
5
양
★
5
배달
★
5
"
양도 적절하고 시즈닝 듬뿍 뿌려서 좋았습니다~~!!!,"
맛
★
5
양
★
5
배달
★
5
"
월요일은 언제나 후참 맛있어요~,"
맛
★
5
양
★
5
배달
★
5
"
닭 엄청크네요 맛있었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
바삭하고 맛있었어요. 다만 후라이드용 머스타두 소스가 너무 적어서 살짝 아쉬웠어요.,"
맛
★
5
양
★
5
배달
★
5
"
"진짜 맛있게 튀겨졌네요ㅠㅠ 다른집에서 주문할까 하다가 여기서 시켰는데 그러길 잘한 것 같아요.
그리고 원랜 간장치킨 시킨 거 반반으로 잘못 왔는데 이름값 하네요 후라이드가 진짜 맛있어요... 
그래서 다음부턴 반반으로 시키려고요","
맛
★
5
양
★
5
배달
★
5
"
매운양념이 맵지않음,"
맛
★
3
양
★
4
배달
★
3
"
역시나 후참잘~~~~~~ 또시켜서 맛나게먹었어요!,"
맛
★
5
양
★
5
배달
★
5
"
오랜만에 시켜먹었는데 짱맛탱 ㅜ,"
맛
★
5
양
★
5
배달
★
5
"
조각이 커서 마음에 든다,"
맛
★
5
양
★
5
배달
★
5
"
서비스로 주신 하리보 젤리도 치킨도 맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
good,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
감사합니다~~~!!,"
맛
★
4
양
★
5
배달
★
5
"
"배달은 1시간 걸려서 받았어요
다른분들 얘기처럼 조각 크기가 조금 큰 편이고
양은 적네요","
맛
★
4
양
★
4
배달
★
4
"
혼자먹기에는 맞으나 2인은 무리일듯 참고로 페리카나 혼자 다 못먹어요 반절정도 배달은 괜찮았습니다,"
맛
★
4
양
★
3
배달
★
4
"
멋있게  먹었어요~~~,"
맛
★
5
양
★
5
배달
★
5
"
바싹 튀기셔야 할듯. 밀가루가 안익.. 양은 다른 후참보다 적었음. 배달은 빨랐음,"
맛
★
4
양
★
3
배달
★
5
"
조금 짠 느낌이 있었네요. 튀김이나 전체적으로는 나쁘지 않았습니다. 날에 따라 조금 편차가 있는 것 같아요.,"
맛
★
3
양
★
4
배달
★
5
"
후라이드 진짜 맛있음 ㅇㅇ,"
맛
★
5
양
★
5
배달
★
5
"
조각이 좀 큰거 빼면 다 좋습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"큼직큼직하게 잘려서 4-5덩이 정도로 와요 
제가 원래 후라이드를 안좋아하는데 여기꺼 먹어보니 맛있어요 ㅎㅎ 간장치킨은 아무래도 양념에 버무려져서 오니까 튀김이 바삭하기 보단 눅눅한데 후라이드가 엄청 바삭하네요 맛있어요!","
맛
★
4
양
★
4
배달
★
4
"
"가끔 너무 크게 잘린게있긴하나
빠른배송에 맛있어요","
맛
★
5
양
★
4
배달
★
5
"
양이 생각보다 적어요 ㅜㅜ 그래도 맛있게 잘 먹었습니다,"
맛
★
4
양
★
3
배달
★
4
"
빠른 시간에 왔네요,"
맛
★
5
양
★
4
배달
★
5
"
역시 후참잘 너무 맛있음,"
맛
★
5
양
★
5
배달
★
5
"
넘 맛있게 먹었어요..,"
맛
★
5
양
★
3
배달
★
5
"
먹기에 바빠서 사진을 못 찍었네요. 잘 먹었습니다!!!,"
맛
★
5
양
★
5
배달
★
5
"
배달은 예상시간보다 빨리옴.  좀 질겨서 끊어 먹기가 힘듦. 양은 적은 편.,"
맛
★
3
양
★
2
배달
★
4
"
맛있게 잘먹었어요! 양도 적당한거 같습니다!,"
맛
★
5
양
★
5
배달
★
5
"
기름이 잘 빠저서 좋아요,"
맛
★
3
양
★
3
배달
★
4
"
맛있게 먹었습니다!!!!,"
맛
★
5
양
★
5
배달
★
5
"
"항상 맛잇는 집입니당
잘먹엇습니다","
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
"배달이 엄청빠르고
맛도좋아요 
양도적당
배달시작알림이좋아요","
맛
★
5
양
★
5
배달
★
5
"
후참잘 후라이드 아주 좋아용★,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 ㅎㅎ 잘먹었습니당,"
맛
★
5
양
★
5
배달
★
5
"
후참후참 겉바속촉이네요,"
맛
★
5
양
★
5
배달
★
5
"
후촴좔 내입맛참잘알,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요!! 부모님도 좋아하세요~,"
맛
★
5
양
★
5
배달
★
5
"
배달은 빠르고 좋았습니다. 그리고 제가 후참을 여러번 먹어왔는데... 오늘 온 후참은 마지막 기름으로 튀긴건지 먹어본것중 제일 딱딱하네요. 먹다가 턱과 이가 아플정도..색도 까맣고요;; 이 매장에서 한두번 시켜본것도 아니라서 원래 이렇지 않은걸 알고는 있는데 제가 뽑기운이 없었나봐요. 다음에는 더 맛있게 오길 기대하겠습니다,"
맛
★
2
양
★
4
배달
★
5
"
처음 시켜보는데 치킨이 깨끗하고 맛있어요 너무 기대 이상이라 후기씁니다 꼭 시켜드세요,"
맛
★
5
양
★
4
배달
★
5
"
매일 사랑해 양좀만더,"
맛
★
5
양
★
2
배달
★
3
"
개애애맛돌이 후참최고지 아오 사랑해 욕나오네 근데 양이 더많았으면 좋겠군 ^^,"
맛
★
5
양
★
2
배달
★
3
"
맛있네요 ㅎㅎ 한강에서 좋은 추억 만들고 갑니다,"
맛
★
5
양
★
5
배달
★
5
"
"월요일은 언제나 후참 
새로운 맛도 시켜봐야 겠네요","
맛
★
5
양
★
5
배달
★
5
"
후라이드는 후참이네요 시킬때마다 실망안시키네요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다!ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
후참 후라이드 강추,"
맛
★
5
양
★
5
배달
★
5
"
"진짜 완전 별로에요
튀겨놓고 오래된거 다시튀기나요?
그것도 엄청 오래된 맛이에요
정말 돈 아깝고 먹으면서 기분 나빴네요
퀄리티 관리해주세요 
심지어 누린내 나는 것도 있었음","
맛
★
1
양
★
1
배달
★
2
"
최근 4~5번은 주문해서 먹었습니다. 항상 맛있게 해주셔서 믿음이 생겼기 때문입니다. 그런데 이번은 실망이 크네요. 닭 상태도 안 좋고 튀김도 평소랑 다르게 타서 왔습니다. 닭뼈가 상해서 그냥 집자머자 다리가 부러졌습니다. 영 기분이 별로였습니다.,"
맛
★
1
양
★
1
배달
★
5
"
혼자먹을때 추천합니다!,"
맛
★
5
양
★
1
배달
★
5
"
겁나 매워서 좋았어요,"
맛
★
5
양
★
5
배달
★
5
"
이번에도 잘먹었습니다!! 결제단말기 문제가 생겨서 배달 받고도 10여분동안 치킨을 못먹고 기다리긴했지만.. 음식점의 문제는 아니라 여전히 만점입니다.,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다. 다만 큰 퍽퍽살 두 조각 보다는 조금 더 조각나 있으면 더 좋을 것 같아요^^,"
맛
★
4
양
★
4
배달
★
5
"
언제나 그렇듯 바삭하고 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
치즈볼이 조금 아쉬웠지만 치킨은 늘 그랬듯 맛있어요!,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어유 욕시 후라이드가 짱,"
맛
★
5
양
★
5
배달
★
5
"
이름 그대로 후라이드 맛있음,"
맛
★
5
양
★
5
배달
★
5
"
"다 맛있는데 밑에 갈 수록 너무 커서 먹기 힘드네요
뭔가 만들기 귀찮은 것 같은 느낌","
맛
★
5
양
★
2
배달
★
5
"
다 좋은데 닭가슴살 조각이 치킨박스만해요ㅋㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
좋아요~~~~~++,"
맛
★
5
양
★
5
배달
★
5
"
"월요일은 언제나 후참 리뷰가 늦었네요!
후라이드 바삭함은 후참이 최고","
맛
★
5
양
★
5
배달
★
5
"
깔끔하고 맛있어요~,"
맛
★
5
양
★
5
배달
★
5
"
"항상 잘 먹고있습니다.
뼈가 양에 안차고 다리살 좋아하시면 순살치킨입니다.
가슴살만 쓰는 곳들과는 비교불가예요","
맛
★
5
양
★
5
배달
★
5
"
맛잇게 잘 먹었습니다. 배달 엄청 빠름,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 양은 많은편은 아님,"
맛
★
5
양
★
4
배달
★
5
"
배달도 빠르고 콜라도 500밀리짜리 주셔서 좋았어요. 후라이드가 살짝 매콤한 타입이네요. 맛있게 잘 먹었습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
배달 빨리오셨네요 맛있었어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 양이적어요,"
맛
★
5
양
★
3
배달
★
5
"
처음 먹어보는데 1인1닭으로 딱 적당한 것 같아요!! 핫간장 매운데 맛있네요 :),"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다 ㅎㅅㅎ,"
맛
★
5
양
★
5
배달
★
5
"
30분 일찍와서 놀랐어요..집에 저 밖에 없어서 우선 먹고 있어요..,"
맛
★
4
양
★
4
배달
★
4
"
항상 맛있습니다 :),"
맛
★
5
양
★
5
배달
★
5
"
시간 지켜주셔서 감사합니다! 다음에 또 시킬게요!,"
맛
★
5
양
★
5
배달
★
5
"
국굿 좋습니다 ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"배달은 예정시간보다 30분 일찍 왔네요 ㅎㅎ
맛있고.. 핫간장 생각보다 맵고..
다만 확실히 닭사이즈는 작네요
여럿이 먹으려면 한마리로 부족합니다.","
맛
★
5
양
★
4
배달
★
5
"
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
맛있고 양도 적당했습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었네요....,"
맛
★
5
양
★
5
배달
★
5
"
성인 남성 2명이서 먹다 남길 정도의 양입니다,"
맛
★
3
양
★
5
배달
★
5
"
"옛날통닭 맛이에요.  후라이 간장 반반 주문했는데, 둘다 맛이  좋아요ㆍ","
맛
★
4
양
★
4
배달
★
4
"
후라이드 참잘하는 집이라서 그런지 후라이드는 참 맛있는데 양념소스가 그리 맛있진않고 무난하네요 배달은 엄청 금방왔어요 예상시간보다 근데 비가와서 그런지 박스가 좀 젖어있었습니다 비가 들어가지 않게 포장에 조금 더 신경쓰시면 좋겠어요 잘먹었습니디,"
맛
★
4
양
★
5
배달
★
4
"
배달 정말빠르고 맛도 늘 좋아요,"
맛
★
5
양
★
5
배달
★
5
"
순살 너무 맛있어요~~ 배달도 빨라서 좋네용 ^^,"
맛
★
5
양
★
5
배달
★
5
"
역시 치킨은 여기 입니다!,"
맛
★
5
양
★
5
배달
★
5
"
"맛났어요. 배달도 빠르고.
근데 후라이드 덩어리가 넘 크더라구요.
옛날통닭인줄","
맛
★
4
양
★
4
배달
★
4
"
역시 맛있어요 ~~~~~!,"
맛
★
5
양
★
5
배달
★
5
"
가격대비 양도많았어요 배달두일찍오고~,"
맛
★
5
양
★
5
배달
★
5
"
"저한테탁이에요
혼닭하는데 완전맞아용ㅎ","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있게 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있었습니다. 한결 같고 좋네요!,"
맛
★
5
양
★
5
배달
★
5
"
"오....후라이드 참 잘하는집이 맞네요!
총선개표 보면서 맛있게 잘먹었습니다 ㅎㅎ
기분좋은 밤이에용!","
맛
★
5
양
★
5
배달
★
5
"
후라이드 참 맛있어요~^^,"
맛
★
4
양
★
4
배달
★
5
"
잘 튀겨서   맛있어요,"
맛
★
5
양
★
4
배달
★
5
"
맛있었습니다. 또 주문하려구요,"
맛
★
5
양
★
5
배달
★
5
"
배달도 예상보다 일찍 도착했고 치킨도 너ㅓ어ㅓ어무 맛있어요. 바삭바삭한 후라이드 먹고싶어서 주문했는데 딱이네요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
처음에 후라이드 두마리. 눈꽃치즈 한마리 시켰는데 두마리만 배달해주셔서 깜놀했지만. 바로 가져다 주셔서 맛있게 먹었습니다. 아이들은 역시 후라이드 좋아하고요. 어른들은 눈꽃치즈 진짜 맛있게 먹었어요!,"
맛
★
5
양
★
5
배달
★
4
"
시즈닝의 단 맛이 마치 설탕처럼 살짝 겉도는 느낌이 있어서 저의 취향으로는 안 맞았지만 치킨의 바삭한 식감이나 밑간이 무척 맛있었어요. 세심한 포장 배달도 감사합니다^^,"
맛
★
4
양
★
4
배달
★
5
"
즐겨먹어요♡ 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛잇어요 잘먹엇습니다,"
맛
★
5
양
★
5
배달
★
5
"
빠른배달 감사합니다.,"
맛
★
5
양
★
5
배달
★
5
"
"노랑통닭이 훨씬 맛잇어요....
음식에 문제가 잇는건 아닌데 레시피의 차이인듯","
맛
★
2
양
★
2
배달
★
3
"
너무너무너무 맛있어요. 매번 치킨이 오면 눈돌아서 사진을 놓칩니다 이번에도요... 간장치킨도 후라이드도 최고예요!!! 또 시킬세요ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"아 진짜 너무 맛있고 진짜 놀랜게 보통 닭가슴살은 그 특유의 뭐랄까 그 뻑뻑함이 있는데 여기껀 그냥 한입 베어물었는데 그냥 닭다린줄? 와우 ㄹㅇ 존맛이었어요 다음에 또 시켜먹을맛입니당~~
그리고 냄새 ㄹㅇ 죽여줌,,, ㅇㄱㄹㅇㅇㅈ?ㅇㅇㅈ","
맛
★
5
양
★
4
배달
★
5
"
식으면 좀 더 간이 잘맞더라구요,"
맛
★
4
양
★
4
배달
★
5
"
신속하고 정확히 배달되었요,"
맛
★
3
양
★
4
배달
★
4
"
맛있어용 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"4월6일 15시15분에 순살 주문한사람입니다.기존에 주문했던 후참잘에 치킨이 아니었고,닭 상태가 말이아니었습니다. 아니나 다를까 먹고 배탈이 심하게 났으며 아직까지도 고생중입니다.이런리뷰는 안달지만 너무심각합니다..답변여부에 따라 후참잘 본사에 정식으로 민원들어갈거고요..무엇이 잘못된걸까요?","
맛
★
1
양
★
1
배달
★
1
"
역시 맛있어요 간장맛도짱짱,"
맛
★
5
양
★
5
배달
★
5
"
배달도 일찍오고 맛있었어여!,"
맛
★
5
양
★
5
배달
★
5
"
양도 적고 많이 식어서 아쉽네요,"
맛
★
4
양
★
2
배달
★
2
"
월요일우 언제나 후참!,"
맛
★
5
양
★
5
배달
★
5
"
"요새 일주일에 한번정도 시켜먹는데
요근래 요청 사항도 많이 누락되고
오늘은 닭 상태가 좀 안좋아서 거의 안먹었습니다
이벤트때 시켜서 그런걸까요ㅠ
암튼 오늘은 좀 실망했습니다 ㅠㅠ","
맛
★
1
양
★
4
배달
★
5
"
맛있게 잘 먹었습니다만 다른 집들보단 순살 양이 살짝 적네요ㅠ,"
맛
★
5
양
★
4
배달
★
5
"
배달도빠르고 맛도좋아요,"
맛
★
5
양
★
5
배달
★
5
"
"제가서울올때마다시켜먹는데..양은적당 맛은 , ,전보다 떨어져요 순살 양념자체가제대로안발라지고엄첨 급하게 한것같다는느낌들며 배달시간도 정확히딱1분남기고받았어요","
맛
★
4
양
★
4
배달
★
3
"
맛도 좋고 다 좋은데 한조각이 조금 너무 큽니다... 그거빼곤 다 좋아유 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있어요~~!!,"
맛
★
5
양
★
5
배달
★
5
"
양이 적었지만 순살이 맛있음,"
맛
★
4
양
★
2
배달
★
3
"
맛있습니다 배달도 빨라요!,"
맛
★
5
양
★
5
배달
★
5
"
"뭔가 아쉬움이 남는...흑...아쉬워...더 못먹는게
아쉬워","
맛
★
4
양
★
4
배달
★
4
"
맛있었습니다번창하셔요,"
맛
★
3
양
★
3
배달
★
3
"
가깝고 맛있고 싸고 배달빨라서 자주 시켜먹을듯요 ㅎㅋ,"
맛
★
5
양
★
5
배달
★
5
"
배달이 빨리 오기도했고 맛있고 양도 충분했습니다!,"
맛
★
5
양
★
5
배달
★
5
"
주문사항을 좀 만 더 신경 쓰셨으면 좋겠네요,"
맛
★
4
양
★
3
배달
★
5
"
배달도 빠르고 가격이 싸서 어떠려나 했는데  만족합니다,"
맛
★
5
양
★
5
배달
★
5
"
후라이드는 역시 후참,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요오로옹옹옹옹,"
맛
★
5
양
★
5
배달
★
5
"
맛도밌고 배달도  빠르고 양도 괜찬았네요,"
맛
★
5
양
★
5
배달
★
5
"
후라이드 참 잘함~ 이름값 하네요,"
맛
★
5
양
★
5
배달
★
5
"
배달 빨랐고 전화 못받는다고 써놨더니 문자 남겨주심ㅎㅎ 감사합니당,"
맛
★
4
양
★
3
배달
★
5
"
매운치킨먹을때는 항상시키는데 맛있어요👍,"
맛
★
5
양
★
5
배달
★
5
"
이름 그대로 믿고 후라이드만 시켰는데 실망시키지 않았어요! 닭냄새도 안나고 기름도 깨끗한 것 같았어요 잘 먹었습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
구우우우우우우웅우욷,"
맛
★
5
양
★
5
배달
★
5
"
후참은 항상 맛있다,"
맛
★
5
양
★
5
배달
★
5
"
"1시간 기다렸는데 후라이드 맛이 정말 없었어요. 오래된 닭에 튀김도... 
하리보 젤리와 무 주셔서 감사합니다","
맛
★
1
양
★
1
배달
★
1
"
"제가 후참 브랜드를 좋아하는데 서울 이사와서 처음으로 먹엇는데 브랜드중 제일 별로 였어요....
닭에 살이 너무 없어요 진짜......너무너무 별로예요
그냥 밖에 파는 8000원짜리보다 못하던데요","
맛
★
1
양
★
1
배달
★
2
"
맛있어여!!!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
최고 맛있습니다 닭이 아주 부드러워요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었어요~~,"
맛
★
5
양
★
4
배달
★
5
"
"닭이 엄청부드러워서 놀랐네요
통닭집중 손가락에 꼽힐듯합니다","
맛
★
5
양
★
5
배달
★
5
"
배달 빨리 왔고 맛있게 먹었어요!,"
맛
★
4
양
★
4
배달
★
5
"
이름 그대로 후라이드 잘 하는 집이네요~!^^,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있어유!!!,"
맛
★
5
양
★
5
배달
★
5
"
짱 맛있어요 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
존맛 2번째 전부 만족,"
맛
★
5
양
★
5
배달
★
5
"
진짜 너무 겁나 맛있어!!,"
맛
★
5
양
★
4
배달
★
5
"
후라이드 맛잇어요 양념은 별로 안 달아요 감자도 맛잇는데 소스가루? 가 좀 적네요,"
맛
★
5
양
★
5
배달
★
5
"
으으으으음 야미야미,"
맛
★
5
양
★
5
배달
★
5
"
월요일은 언제나 후참이죠~,"
맛
★
5
양
★
5
배달
★
5
"
"양념보다 후라이드가 맛있네요 
양은 생각보다 작습니다","
맛
★
4
양
★
3
배달
★
4
"
만족ㅡㄷㅈ·ㄴ십·ㄴ읒,"
맛
★
3
양
★
3
배달
★
4
"
"배달가사님은 정말 좋은데
무 대신에 치즈가루 더 달라했더니 요청대로 무는 안주시고 치즈가루는 원래양으로 왔네요 ??? 뭐죠 환불하려다 싼가격이라 생각하고 평으로 남깁니다
타사꺼 먹다가 저렴해서 시켜봤더니 역시나 싼게 비지떡
점수높은거 믿을 수가 없네요
치킨도 한마리 통으로 튀겨 자르는 식이고
나눠서 각각 튀기는 시스템 아니네요
최악이요","
맛
★
1
양
★
1
배달
★
5
"
처음 먹어봤는데 너무 맛있는데요??,"
맛
★
5
양
★
4
배달
★
5
"
순살은 후참잘이 최고인듯 합니다.,"
맛
★
5
양
★
5
배달
★
5
"
깔끔하고 맛있고 포장상테도 넘좋고 잘먹었어요 다음에도~,"
맛
★
5
양
★
4
배달
★
5
"
제가 즐겨시켜먹는. 후라이드반 양념반. 맛나고 빠름니다. 사업 번창하세요. 쫀드기는 후식으러 ㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"역시 사람들이 다 추천하는 이유가,, 너무 맛잇엇습니다
다음엔 허니버터 맛이 궁금하네요","
맛
★
5
양
★
5
배달
★
5
"
퍽살도 촉촉하고 맛있었어요 :) 배달도 빨랐습니다.,"
맛
★
5
양
★
5
배달
★
5
"
