comment,rank
맛있게 잘 먹었습니다!! 배달은 예상소요시간만큼 걸렸어요!,"
맛
★
5
양
★
5
배달
★
5
"
잘목었습니다~ 순살 굳,"
맛
★
5
양
★
5
배달
★
5
"
최고의 맛 최고의 서비스 최고의 감성,"
맛
★
5
양
★
5
배달
★
5
"
맛나요........,"
맛
★
4
양
★
4
배달
★
4
"
맛있어요👍👍👍,"
맛
★
5
양
★
5
배달
★
5
"
"맛있게 먹으라는 메세지도 주시고 감사합니다.
서비스 칩, 양도 넉넉하게 맛있구요.
번창하세요. ^^","
맛
★
5
양
★
5
배달
★
5
"
역시 맛있습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
"굿굿
또 주문할게요!","
맛
★
5
양
★
5
배달
★
5
"
"항상 요구사항 백퍼 반영!
맛도 서비스두 넘 굿굿!
그래서 또 주문해서 덕분에 불금 잘보냈습니다^^","
맛
★
5
양
★
5
배달
★
5
"
"배달 빠르고 맛있었습니다

리뷰 서비스 디핑소스 감사합니다","
맛
★
5
양
★
5
배달
★
5
"
친구랑 같이 마싯게묵어시어요,"
맛
★
5
양
★
5
배달
★
5
"
바삭하고 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달 빠르고 맛있어요~~,"
맛
★
5
양
★
5
배달
★
5
"
"그냥 고민하지말고 시키세요.
시간만 늦출뿐...","
맛
★
5
양
★
5
배달
★
5
"
"오랫만에 먹었는데 맛나요
배달도 엄청 빨라요","
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 잘 먹고 있습니다,"
맛
★
5
양
★
5
배달
★
5
"
믿고 먹는 허니콤보!! 양도 풍부하고 너무 맛있어요!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있어용 기다렸러유,"
맛
★
5
양
★
5
배달
★
5
"
"다른곳에서 먹고 있었는데, 여기로 바꿔야겟","
맛
★
5
양
★
5
배달
★
5
"
시킬때마다 실망시키지 않아요,"
맛
★
5
양
★
5
배달
★
5
"
"역시 교촌은 진리 입니다.
매번 시켜먹는데도 맛있네요","
맛
★
5
양
★
5
배달
★
5
"
졸맛입니다 배달도 빨라요,"
맛
★
5
양
★
5
배달
★
5
"
"다이어트 하다가 오늘이 치킨이 너무 땡겨서 오랜만에 교촌치킨 먹었는데 역시 맛있네요ㅎㅎ
허니콤보에 이번에 나온 트러플사워크림 찍어 먹었는데 완전 잘어울려요
같은 교촌도 지점별로 맛이 약간씩 다른데 영등포역점은 진짜 맛있는 것 같아요
항상 튀김옷도 바삭하고 따뜻하게 잘 도착해서 맛있게 먹고있습니다","
맛
★
5
양
★
5
배달
★
5
"
믿고먹는 허니콤보 항상먹어도 맛잇어요,"
맛
★
5
양
★
5
배달
★
5
"
"맛있게 잘 먹었습니다 

다음날 저희 매형이 와서 치킨 먹자고 해서

여기서 다시 주문했네요","
맛
★
5
양
★
5
배달
★
5
"
맛있어요! 잘먹엇습니당,"
맛
★
5
양
★
5
배달
★
5
"
매번 잘먹습니다 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
항상 너무 맛있어요~!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
3
"
치킨 맛있구 배달도 잘 받았어용. 혹시 무는원래 없는건가요?,"
맛
★
5
양
★
5
배달
★
5
"
배송도 빠르고 맛있게 잘먹었네요!,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니당,"
맛
★
5
양
★
4
배달
★
4
"
맛있게 잘 먹었네요.,"
맛
★
5
양
★
5
배달
★
3
"
와..진짜 여기 맛있어요...교촌 여러군데에서 먹어봤는데 여기지점 맛 ㄹㅇ 상위권ㅜㅠ순삭했어용 또주문할게요!!!,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니당ㅋㅋㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
"이벤트신청 했는데 안주셨네요.ㅠㅠ
오래 기다렸는데 속상해요~~","
맛
★
4
양
★
5
배달
★
5
"
"맛있습니다. 가까운 교촌이 있음에도 여기서만 항상 시킵니다.
배달도 빠르고 문의 전화도 친절하게 받아주셔 기억이 남네요.
또 시키도록 하겠습니다 ;)","
맛
★
5
양
★
5
배달
★
5
"
"맛있어요
매번 시켜먹어요","
맛
★
5
양
★
5
배달
★
5
"
굿~맛잇네요 ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
치킨은 언제나 맛있네요ㅋㅋㅋ 리뷰이벤트로 받은 것도 바삭하고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛나게 잘 먹습니다. 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
여기는 항상 하나 맛보면 너무 맛있어서 사진 찍는걸 깜빡해요ㅋㅋ여툰 너무 맛있고 깔끔하고 친절하고 그래요ㅋㅋ영듯포정 굿👍,"
맛
★
5
양
★
5
배달
★
5
"
금방와서 놀랐어요.오늘같이 축구하는날,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어요ㅠㅠ같이주신 감튀두 최고네요,"
맛
★
5
양
★
5
배달
★
5
"
역시 믿고 먹는 교촌 입니다 배달비가 올라서 아쉽지만 그래도 교촌만한 치킨이 없쥬,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었숩나댜ㅏ누락건 재주문도 잘받았습니다!!!,"
맛
★
5
양
★
5
배달
★
5
"
따끈하게 맛있게 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
요청 잘 들어주시네요 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니당🧡,"
맛
★
5
양
★
5
배달
★
5
"
항상 먹지만 항상맛있어요^^,"
맛
★
5
양
★
5
배달
★
5
"
진짜 맛있어요 역시 교촌이지만 영등포역점 맛있개 해주신거 같아요,"
맛
★
5
양
★
5
배달
★
5
"
원래 다른 지점에서 시켜먹다가 여기서 한번 시켜 먹은 이후 맛있어서 계속 시켜먹으려 합니다. 튀김이나 발려있는 소스나 모든게 밸런스가 좋아요!,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 막았습니다 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"저 리뷰 이벤트 했는데... 소스 많이 적었는데.... 콜라는 작은거 주시고, 소스도 별로 없었어요...ㅜㅜ 원래 교촌 콤보메뉴 엄청 좋아하는데 고기 대비 튀김옷이 엄청 두껍고.. 그랬어요...ㅜ 배고파서 허겁지겁 먹긴 했는데 이벤트 걸어놓으시구 요청사항 안 보신건지 조금 실망했습니다..ㅜ 닭갈비볶음밥은 기름이 좀 많긴하지만 맛있게 먹었어요. 사이드메뉴로 추천입니다.","
맛
★
4
양
★
4
배달
★
5
"
배달도 빠르고 친절하게 와주셨고 치킨도 너무 맛잇엇어요! 비가와서그런지 아래부분에 잇던 치킨은 좀 눅눅하긴햇는데 그래도 맛잇게 잘먹었어요!! 👍,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었어요..다음에도 먹을게용!,"
맛
★
5
양
★
4
배달
★
3
"
교촌은 영등포역점이 짱!,"
맛
★
5
양
★
5
배달
★
5
"
어릴적 맛 그대로라 맛있게 먹엇어요!!,"
맛
★
4
양
★
4
배달
★
4
"
"항상 맛있게 먹고있습니다

오늘도 대만족이네요~^^","
맛
★
5
양
★
5
배달
★
5
"
"영등포역점 항상 맛있네요 👍👍
웨지감자 서비스 감사합니다","
맛
★
5
양
★
5
배달
★
5
"
항상 너무 맛있게 잘먹고 있어요 :),"
맛
★
5
양
★
5
배달
★
5
"
배달이…2시간이 걸려서 아쉬웠지만 치킨은 역시 꿀맛이였습니당 그래도 친절대응 감사해용 번창하세용!,"
맛
★
5
양
★
5
배달
★
5
"
"토욜이라 배달이 오래걸렸지만
맛있게먹었습니다","
맛
★
5
양
★
3
배달
★
4
"
치킨 먹을땐 항상 교촌만 막는거같아요~~너무 맛있어요@!!!,"
맛
★
5
양
★
5
배달
★
5
"
허니콤보는 항상 맛있지요. 다만 치킨이 식어서 왔어요ㅠ,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있어요 ㅎㅎ카바사칩도 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요~!! 다음에 또 주문할게요~,"
맛
★
5
양
★
5
배달
★
5
"
찍어둔 사진이 없어져서 글로만 남깁니다. 맛있어요 생각보다 양이 꽤 됩니다,"
맛
★
5
양
★
5
배달
★
4
"
"역시나 알찬 구성의 시그니쳐 세트
오늘따라 허니순살이 더 맛있게 느껴졌답니다^^","
맛
★
5
양
★
5
배달
★
5
"
아이와 맛있게 잧먹었습니다.,"
맛
★
4
양
★
4
배달
★
5
"
"맵게 해달라했더니 딱 원하는 정도의 매콤함과 짭짤함이에요~~~~~~~~
짱 맛있음","
맛
★
5
양
★
5
배달
★
5
"
맛있어요 굳~~~~,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 먹는 허니콤보라 좋았어요! 이벤트로 콜라도 주셔서 좋았습니당,"
맛
★
5
양
★
5
배달
★
5
"
아주 만족스럽니다. 수고에 감사드립니다!~~,"
맛
★
5
양
★
5
배달
★
5
"
😊😊😊😊😊😊😊😊😊😊,"
맛
★
5
양
★
5
배달
★
5
"
너무너무맛있었어요!!,"
맛
★
5
양
★
5
배달
★
5
"
"비 많이 오는 날 빠른 배송 감사하고
맛있게 잘 먹었습니다.
번창하세요","
맛
★
5
양
★
5
배달
★
5
"
"허겁지겁먹다가 깜빡하고 사진을ㅋㅋ
정말 맛있게 먹었습니다.. 담에 또 주문할게요!!","
맛
★
5
양
★
5
배달
★
5
"
다이어트중 먹엇는데 치킨이 입에서 녹앗슴니다,"
맛
★
5
양
★
5
배달
★
5
"
처음 시켜보는 메뉴였는데 오늘도 맛있게 먹고 갑니다!,"
맛
★
5
양
★
5
배달
★
5
"
"영등포역점 너무너무 맛있음. 요청사항도 겁나게 잘들어주심. 그리고 엄청 엄청 엄청 친절하심.👍
(너무 맛있어서 마구마구 먹다가 찍은 사진이니 이해 바람^^ ㅋㅋ)","
맛
★
5
양
★
5
배달
★
5
"
"배달이 너무 늦었어요.
많이 식어왔지만 맛은 있었습니다.","
맛
★
5
양
★
5
배달
★
3
"
잘 먹었습니다~~~,"
맛
★
3
양
★
5
배달
★
3
"
역시 치킨은 교촌이 진리죠^^,"
맛
★
5
양
★
5
배달
★
5
"
맛잇고 빠르네요~~~,"
맛
★
5
양
★
5
배달
★
5
"
"리뷰를  찾아보고  계신  당신
옳은 선택입니다  시키세요

간장치킨은  살짝  싱겁네용 다음에는  더신경써주실꺼라  믿습니다~~~~","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
레드콤보만 먹었는데 이거 존맛,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
허니콤보 처음먹어봤는데 정말정말 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있고 바삭해요. 항상 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
간만에 치킨 먹었네요~ 교촌은 레드순살이 갑,"
맛
★
5
양
★
5
배달
★
5
"
바삭바삭하고 맛있어요!! 배달도 빨라서 좋아요!! 감사합니다☺,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 이집 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
복날이라배달이 좀늦엇는데맛잇엇습니다,"
맛
★
5
양
★
5
배달
★
4
"
배달이 빨리와서 치킨이 거짓말 쬐끔 보태서 뜨거웠어요 맛있게 잘 먹었습니다^^,"
맛
★
5
양
★
5
배달
★
5
"
"허니좋아해서 일부러시킴.
무난합니다","
맛
★
5
양
★
5
배달
★
5
"
맛있어요 잘 먹었숩니다!,"
맛
★
5
양
★
5
배달
★
5
"
요청사항 반영해서 예상시간보다 일찍 배달해주셨습니다 넘 맛있게 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
1분거리인데 배달이 느렸지만 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
3
"
주말이라 배달이 조금 걸린거 말고는 아주 좋았습니다!,"
맛
★
5
양
★
5
배달
★
5
"
잘먹겠습니다........,"
맛
★
5
양
★
5
배달
★
5
"
되게 늦은 시간에 배달 요청했는데 빠르게 해주시고 요청사항도 다 들어주셔서 감사히 먹었습니다~~,"
맛
★
5
양
★
5
배달
★
5
"
"양도 많고 따뜻하고 레드디핑소스까지 같이 먹어서
너무 맛있게 먹었습니다!
이벤트로 주신 콜라도 좋았어요👍🏻
교촌중에 제일 맛있는 지점이였어요.","
맛
★
5
양
★
5
배달
★
4
"
잘먹었습니다 역시 맛있네요,"
맛
★
5
양
★
5
배달
★
5
"
"치킨도 맛있고 배달도 빠르고
콜라 서비스 감사합니다!!!!!!!","
맛
★
5
양
★
5
배달
★
5
"
늘 잘먹습니다 감사함다,"
맛
★
5
양
★
5
배달
★
5
"
"늘 시켜먹는 허니콤보에 
추가로 치킨버거 시켜봤어요~
치킨도 두툼하고 맛있네요^^","
맛
★
5
양
★
5
배달
★
4
"
오늘도 맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
너무 바삭하지 않은 촉촉한 치킨이라 좋네요 맛있게 잘먹었습니다!,"
맛
★
5
양
★
4
배달
★
4
"
"너무 좋았습니다
다음에 또 시킬게요","
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다. 배부른데 계속 들어가요,"
맛
★
5
양
★
5
배달
★
5
"
마싯습니당!!! 추천함,"
맛
★
5
양
★
5
배달
★
5
"
역시 교촌 존맛 !!!!,"
맛
★
5
양
★
5
배달
★
5
"
"오랜만에 먹는 교촌
냄세부터 알수 있는 교촌
늘 한결같은 맛
맛있게 잘 먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
레허반반 굳! 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
치킨 너무 맛있었어용,"
맛
★
4
양
★
4
배달
★
4
"
오늘은 조금 눅눅해서 아쉬웠지만…ㅠㅠ 그래도 잘 먹었습니다ㅎㅎ 웨지감자 서비스 감사 드립니다~!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다. 개인적으로 바삭함의 정도에 따라 기준을 나눈 메뉴가 있었으면 좋겠네요. 입 안에서 튀김이 부셔지는 감각은 꽤 유쾌합니다. 3중 튀김 같은 게 가능할지 모르겠습니다만 있으면 좋을 것 같네요.,"
맛
★
5
양
★
5
배달
★
5
"
정말 맛있게 잘먹었습니다~~ 튀김은 바삭하고 속은 촉촉하고!! 깨끗한 기름에 튀겨졌는지 튀김색도 좋았어용👍 서비스로 주신 웨지감자도 잘먹었습니다😊,"
맛
★
5
양
★
5
배달
★
5
"
"가끔씩 할인하는 타 브랜드 치킨 먹을 때가 있는데 역시 
교촌이 최고인듯 합니다 그 중에 영등포역점이 제일 맛ㅇㅆ어요","
맛
★
5
양
★
5
배달
★
5
"
"역시 치킨은 교촌이네요~
배신하지 않는 치킨맛~","
맛
★
5
양
★
5
배달
★
5
"
점심 굶고 저녁에 혼닭하기 가장 좋은 곳,"
맛
★
5
양
★
5
배달
★
5
"
새벽에 맛있게 잘 먹었습니당,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어요 배달도빠르고 좋아여,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
교촌은 항상 정답!!! 배달시간도 정확하고 맛있어서 행복합니다 +_+,"
맛
★
5
양
★
5
배달
★
5
"
교촌은 항상 진리죠 ㅎㅎ빠른배송과 서비스 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"제가  교촌  허니콤보를  너무  좋아합니다.
맛있게  잘먹었어요","
맛
★
5
양
★
5
배달
★
5
"
늘 맛있어요. 바삭한 튀김옷에 사르르녹는 살코기 맛있게 잘 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
"소스 듬뿍 요청도 흔쾌히 수락해주시고, 빠르게 배송해주셔서 잘 먹었습니다!","
맛
★
5
양
★
5
배달
★
5
"
포장도 깔끔하고 맛있습니다! 역시 교촌은 레드!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 나무 맛나요,"
맛
★
5
양
★
5
배달
★
5
"
교촌은 여기 지점이 진리.,"
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
배달이 조금 늦긴했지만 바삭짭짤 맛있게 먹었습니다,"
맛
★
5
양
★
5
배달
★
4
"
배달도 빨리 오고 청결해요,"
맛
★
5
양
★
5
배달
★
5
"
두번째 주문 했습니다 치킨이 튀김옷이 아주 바삭하고 맛있었습니다 아이들이 일렬로 늘어선 닭다리를 보고 환호성을 질렀네요ㅎㅎ 보내주신 웨지감자도 맛있게 먹었어요 시간내에 배달 잘해주시고요 담번에도 또 시킬게요^^,"
맛
★
5
양
★
4
배달
★
5
"
"맛있어요 근데 허니 후라이드 예전에 비해서
바삭함이 줄어든거 같아요 너무 오랜만에 시켜서 그런가..","
맛
★
5
양
★
5
배달
★
5
"
"배달 시간이 예정보다도 30분 넘어서 왔어요 ㅠㅡㅠ
그래도 음식 따뜻하고 맛있어서 잘 먹었습니다","
맛
★
5
양
★
5
배달
★
5
"
먹다가찍었네용 콤보나 스틱은 확실히 교촌이 맛있어요!,"
맛
★
5
양
★
3
배달
★
4
"
간도 딱 좋앗고 맛있게 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
역시 교촌 허니 콤보 너무 맛나요,"
맛
★
5
양
★
5
배달
★
5
"
역시 교촌 너무 맛있어요~,"
맛
★
5
양
★
5
배달
★
5
"
늘 맛있는 취킨. 교촌 취킨!,"
맛
★
5
양
★
5
배달
★
5
"
치킨 별로 안 좋아하는데 딸이랑 둘이 앉은 자리에서 다 먹었어요 ㅎㅎ 배달해주신 아저씨 세심함 감사드려용 많이 파시고 부자되세욥,"
맛
★
5
양
★
5
배달
★
5
"
"리뷰이벤트 웨지감자 안주구요
떡볶이 가격대비 가성비 양+맛
아니라고 3명친구다 별로라네요
콤보야 맛보장이지만 정말 다른데시키려다
조금후회되네요","
맛
★
2
양
★
3
배달
★
5
"
"허니콤보 맛있어요!!
사장님도 친절해요~^^;","
맛
★
5
양
★
5
배달
★
5
"
"항상 맛있게 잘먹고 있어요 :)
저번에도 리뷰콜라가 안왔는데... 이번에도 ㅠㅠㅠㅠㅠ 
그래도 항상 맛있는 교촌입니다 >_<","
맛
★
5
양
★
5
배달
★
5
"
항상 너무 맛있게먹고있어요:),"
맛
★
5
양
★
5
배달
★
5
"
다음에 또 시켜 먹을게요,"
맛
★
4
양
★
5
배달
★
4
"
"여기 오픈할때부터 시켜먹어요. 진짜 친절하심ㅎㅎ
맛도 물론이구요
번창하세요!","
맛
★
5
양
★
5
배달
★
5
"
너무너무마싯엇어요용,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 먹었어요! 같이 온 감튀도 잘먹었습니당,"
맛
★
5
양
★
5
배달
★
5
"
배달도 제때오고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었어요 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
조금짯지만 너무맛잇엇어요,"
맛
★
5
양
★
5
배달
★
5
"
맛잇게 잘먹엇습니다|~~,"
맛
★
5
양
★
5
배달
★
5
"
배달 빠르고 음식 깔끔해요,"
맛
★
5
양
★
5
배달
★
5
"
배달도 예상시간보다 빨리 오고 맛있었어용,"
맛
★
5
양
★
5
배달
★
5
"
믿고먹는 교촌! 배달도 빨라 만족스럽습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"정신차려보니 이미 다먹은후였네요
교톤은 여기지점이 최고인듯ㅠㅠ","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었어요 ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
엄지척👍👍👍👍👍👍👍,"
맛
★
5
양
★
5
배달
★
5
"
평점높은 곳은 이유가 다 있네요. 너무 맛있습니다!,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다 .,"
맛
★
5
양
★
5
배달
★
5
"
영등포역점 교촌치킨이 답입니다.,"
맛
★
5
양
★
5
배달
★
5
"
"맛있게 잘 먹었습니다 
그런데 리뷰 서비스 웨지감자 안왔어요
속상하네요","
맛
★
5
양
★
4
배달
★
4
"
"리뷰이벤트 상품이 오지 않았지만, 역시 교촌은 맛있었네요.교촌은 진리~~","
맛
★
5
양
★
5
배달
★
5
"
잘먹엇습니다.감사합니다^,"
맛
★
5
양
★
5
배달
★
5
"
"사진이 안올라가네요ㅠㅠ
예상했던 시간보다 훨씬 빨리왔구 리뷰 이벤트로 주신 감자도 생각보다 엄청 푸짐하고 맛있었어요!!
역시 믿먹 교촌쓰..오늘도 잘먹었습니다","
맛
★
5
양
★
5
배달
★
5
"
항상 너무 맛있네요,"
맛
★
5
양
★
5
배달
★
5
"
"급하게 먹느라 사진은 못찍었네요.
배달도 예상시간 보다 빨리왔고 굉장히 안정적인 맛이었습니다.
또시킬게욤","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
3
"
금요일 저녁이라 그런지 배달이 조금 오래 걸렸어요ㅠㅠ 그래도 치킨은 엄청 바삭하고 맛있었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
정말 맛있게 잘 먹었습니다. 감사합니다!,"
맛
★
5
양
★
5
배달
★
5
"
사장님 치킨 진짜 따뜻하게 배송됐고 껍질 바삭하고 간도 딱 좋아서 진짜 맛있게 먹었는데 정말 단한가지 아쉬운점은 닭고기 자체가 기름이 많았던건지 중간중간 껍질에 누런 기름이 덕지덕지 붙어있어요 ㅠㅠ 이거빼고 치킨맛은 완벽합니다!,"
맛
★
4
양
★
5
배달
★
5
"
"이번엔 배달 빨리 오셨어요~!!!
까치산역 부근에서 사는데 까치산역 보다
여기 레드가 더 맛있어서 늘 회사에서
주문하게 된다는용","
맛
★
5
양
★
5
배달
★
5
"
"너무 급하게 먹어서 사진을 못 찍었네요.
명불허전이었습니다. 너무 맛있게 잘 먹었어요~^^
다음주에  또 주문 할게요^^!","
맛
★
5
양
★
5
배달
★
5
"
아우 가깝고 맛있습니다!!!,"
맛
★
4
양
★
5
배달
★
4
"
완전 맛있어요 ㅠㅠㅠ 서비스까지 ㅠㅠㅠㅠㅠ 그리고 영도 많아서 넘 좋았어용ㅎㅎㅎㅎ 근대 소스가 별로 안잘라져았어서 간장 맛이 많이 안났어용 ㅠㅠㅠㅠㅠ 그랴도 맛있어요!!!!,"
맛
★
5
양
★
5
배달
★
5
"
"너무맛있고
최고의맛이예요","
맛
★
5
양
★
5
배달
★
5
"
역시 맛있어요~ 강추합니다,"
맛
★
5
양
★
5
배달
★
5
"
역시 믿고먹는 교총,"
맛
★
5
양
★
5
배달
★
5
"
배달상태가 비도 그쳣는데 많이 젖어서 찢어져 있는게 좀 그렇지만 맛은 있네요,"
맛
★
5
양
★
5
배달
★
4
"
"역시 허니콤보는 맛있네요~~~
잘 먹었습니다^^","
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다~~~,"
맛
★
4
양
★
4
배달
★
4
"
진짜 맛있어요 굿굿,"
맛
★
5
양
★
5
배달
★
5
"
평소보다 양도 많고 더 맛있었어요 웨지감자도 잘 먹었습니다 :),"
맛
★
5
양
★
5
배달
★
5
"
교촌은 원래 맛있는데 영등포점이 그중에서 가장 맛있어요 ㅋㅋ,"
맛
★
5
양
★
4
배달
★
5
"
진짜 맛있게 잘 먹었어요 사진 찍는걸 깜빡했네요 죄송합니다 ㅜ,"
맛
★
5
양
★
5
배달
★
5
"
배달 빠르고 맛있어여,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 정말 맛있었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 엄청 맛있어요!,"
맛
★
5
양
★
5
배달
★
5
"
"정말  맛있고  최고의 맛이에요
베리베리 굿 입니다^^
근데요 거이 다 먹고  사진  찍었어요ㅠㅠ","
맛
★
5
양
★
5
배달
★
5
"
오랜만에 교촌서 먹어보네요 오래전 오리지널의 짭쪼름한맛이 생각나서. 역시맛나요 돈까스도 고기도톰하고 감자도 퍽퍽하지않고 부드럽고 맛나네요!,"
맛
★
5
양
★
5
배달
★
5
"
역시 오늘도 교촌입니다~!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니당,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 잘먹었어요 감사합니당 ~~🤗,"
맛
★
5
양
★
5
배달
★
5
"
양념이 다른 지점에 비해 덜 자극적인 거 같아요. 저는 그래서 좋았어요. 웨지감자도 바삭 바삭 넘나 맛있는 것,"
맛
★
5
양
★
5
배달
★
5
"
교촌은역시 레드콤보1지,"
맛
★
5
양
★
5
배달
★
5
"
"역시 교촌입니다
양도 많아요","
맛
★
5
양
★
5
배달
★
5
"
"두번째 시켜먹어요
만족스럽습니다","
맛
★
5
양
★
5
배달
★
5
"
조아요조아요  하하하 담에또시킵니데잉,"
맛
★
5
양
★
5
배달
★
5
"
언제나 먹어도 맛있는 교촌치킨입니당!!!!,"
맛
★
5
양
★
5
배달
★
5
"
교촌이 오랜만에 먹고싶어서 시켰는데 역시 맛있어요 허니콤보는! 배송이 조금 느렸지만 예상시간안에 도착해서 별문제 없습니당ㅎㅎ 쿠폰으로 배송 할인도 받아서 맛있게 잘먹었습니당~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
허니오리지날 시켰는데 교촌오리지날로 잘못시켜나봐요 별로에요 ㅠ 허니오리지날이 젤 맛있어요 ㅠㅠ,"
맛
★
1
양
★
5
배달
★
5
"
맛있겠다 웨지감자 튀김 🍤,"
맛
★
5
양
★
5
배달
★
5
"
교촌은 허니콤보 !,"
맛
★
5
양
★
5
배달
★
5
"
맛나요맛나요맛나요막나요,"
맛
★
4
양
★
5
배달
★
4
"
잘먹었습니다!!! 하니콤보 굳,"
맛
★
5
양
★
5
배달
★
5
"
반반윙 맛있습니다!,"
맛
★
5
양
★
5
배달
★
5
"
넘나마시씀니다꼭머그세요,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요 두마리 시켰는데 한마리가 이렇게 왔거든요?ㅠㅠㅠㅠ 한마리는 테이프 예쁘게 붙여서 잘왔는데 한마리가 저렇게 와서 진짜 너무너무너무 찝찝했는데 바로 바꿔주시고 대응 너무 잘해주셔서 감사합니다 치킨은 언제나 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 무엇보다 너무 맛있어요♡,"
맛
★
5
양
★
5
배달
★
5
"
"배달도 빨리왔고
도착후 문자도 친절하게 보내주셨어요
따뜻하니 더 맛있게 먹었어요","
맛
★
4
양
★
5
배달
★
5
"
"허콤은 진리입니다
그리고 다른지점 보다 여기가 더 맛있게 튀겨줘서 여기서만 시켜먹는중","
맛
★
5
양
★
5
배달
★
5
"
교촌은 진리입니다!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다♥️♥️♥️♥️♥️♥️♥️♥️♥️,"
맛
★
5
양
★
5
배달
★
5
"
바삭하고 맛있고 웨지감자 서비스도 감사합니다~,"
맛
★
5
양
★
5
배달
★
5
"
