comment,rank
"바삭삭 입맛을 당기는 맛있는치킨
굽네가 좋네요.맛있어요","
맛
★
5
양
★
5
배달
★
5
"
일반 볼케이노 시켰는데 마라맛이 강하네요;;,"
맛
★
4
양
★
4
배달
★
4
"
항상 맛있는 고추바사삭 잘 먹었습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
조금 늦게온거 빼고는 다 좋앗어요,"
맛
★
5
양
★
4
배달
★
2
"
"바사삭은 바롱석어야맛나는데
추워서근가 식어서왔네요
피자도 당연히 식었고요
잘먹었어요","
맛
★
5
양
★
4
배달
★
4
"
볼케이노 괜찮네요 다음엔 치밥이랑 먹어봐야겠어요,"
맛
★
5
양
★
5
배달
★
5
"
여윽시 신도림점 고바는 개쌎진레,"
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
언제나 빠르고 맛있습니다 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"굽네 고추바사삭은 언제 먹어도 맛있어요,,,👍🏻
배달도 빠르고 양도 많고 진짜 맛있게 잘 먹었어요 :)","
맛
★
5
양
★
5
배달
★
5
"
고추바사삭은 그런대로 괜찮은데 처음 주문해 먹는것도 아닌데 볼케이노는 매콤하지도 않고 양념이 겉돌아 좀 별로였어요. 리뷰로 주신 콜라는 감사요~,"
맛
★
3
양
★
5
배달
★
5
"
"고추바사삭은 정말 맛나게 먹었어요.
근데 달콤크림볼은 너무 별로에요. 
저가형 빵집에서 사먹는 맛.

다음엔 고추바사삭만 시켜먹을게요!","
맛
★
4
양
★
5
배달
★
5
"
두마리시켜서 실컷 먹었어요.역시 굽네~,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요..... ..,"
맛
★
5
양
★
5
배달
★
5
"
피자랑 치킨이랑 같이 먹을 수 있어서 좋아요 ㅎㅎ 맛있게 잘 먹었습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
오늘도 잘 먹었어요~ 늘 맛있네요^^,"
맛
★
5
양
★
5
배달
★
5
"
친절하고 빠른 배달 감사합니다 너무 맛있어요!!,"
맛
★
5
양
★
5
배달
★
5
"
처믐 먹는 고추 바사삭 느끼 하지 않고 맛있읍니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요!!!!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
"거리가 7분거린데 저녁 시간이라 그런지 배달이 좀 늦었어요
치킨은 바삭한 부분이 좀 아쉬웠구요
피자는 좀 식어서 와서 그런지 치즈가 늘어나지도 않네요...
서비스도 챙겨주셨는데...죄송하지만 뭔가 좀 아쉬운 맛입니다
아주 간만에 먹은건데...기대가 컸나? 생각보다 아쉬웠어요~
담엔 맛있게 만들어주세요~~","
맛
★
3
양
★
5
배달
★
3
"
근본 코카콜라 신도림점 에서만 시킵니다,"
맛
★
5
양
★
5
배달
★
5
"
맛잇게 먹었어요~~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"고추바사삭이 제일 맛있어요~
주말이라 배달은 좀 늦어서 아쉬웠지만 맛있어요","
맛
★
5
양
★
4
배달
★
4
"
맛있게 잘 먹었어요~~,"
맛
★
5
양
★
5
배달
★
5
"
"배달 관리는 누가 하나요?  배달이 한참 있다 온거 같던데 식기도 다 식었고 식기만 했으면 그래도 리뷰 안남기려고 했는데 이건 이렇게 다 쏟을정도로 막 가지고 다니는건 진짜 뭘 믿고 먹으라는건지요....
아무리 요새 배달할 인원이 부족하다지만 관리 좀 하세요...","
맛
★
1
양
★
1
배달
★
1
"
항상 시켜먹던 고추 바사삭 너무 맜있습니다.,"
맛
★
5
양
★
5
배달
★
5
"
정말 맛있고 음식도 빨리와서 잘먹었습니다 !,"
맛
★
5
양
★
5
배달
★
5
"
맛있게먹었어요 배달도 빠르고,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요!!!최고!!,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있어요 고추바사삭!!,"
맛
★
5
양
★
5
배달
★
5
"
최애 고추바사삭! 촉촉하고 바삭한 맛이 너무 맛있어요~ 이번에도 잘 먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
"좀 퍽퍽햇구요,,양두 생각보다 적었어오ㅠㅠ 배달은 조금 빨랐어여ㅠ잘먹엇습니당","
맛
★
4
양
★
3
배달
★
5
"
배달이 조금 늦어서 식은것과 요구사항에 있던 소스랑 치킨무 빼고 달라고 했는데 주신거 빼고는 다 좋았습니다. 맛있게 잘 먹었습니다,"
맛
★
4
양
★
5
배달
★
4
"
맛도 양도 배달도 만족스러웠습니다,"
맛
★
5
양
★
5
배달
★
5
"
오랜만에 먹었는데 맛있게 잘 먹었습니다!! 다음에 또 시킬게요!!!,"
맛
★
5
양
★
5
배달
★
5
"
근방 굽네중 제일 맛있어서 여기 시키는데 역시 맛있었고 추석이라 그런가 왠일로 일찍와서 놀랐어요~ 오늘은 콜라 찌그러진것만 아숩,"
맛
★
5
양
★
5
배달
★
5
"
상중상,"
맛
★
5
양
★
4
배달
★
5
"
맛있게 잘 먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
4
"
"배달은 73분정도 기다렸구요. 
이름은 고추 바사삭인데 세상 눅눅...다 식음
지금까지 먹었던 굽네치킨중에 오늘이 가장 맛이없었음
배고파서 먹었네여. 담부턴 잘좀부탁드립니다","
맛
★
2
양
★
3
배달
★
2
"
배달도빠루고맛잇습니다,"
맛
★
5
양
★
5
배달
★
5
"
확실히 요기요로 시키니까 여러 군데 들리시는지 배달이 좀 오래 걸리긴 하네요ㅠ 같은 지점에서 다른 배달업체로 시켰을 때는 30분도 안돼서 와서 따끈따끈 맛있었는데  오늘은 식은채로 와서 좀 딱딱했어요ㅠ 그리고 메뉴에는 달콤크림볼 6개라고 쓰여있는데 배달로는 5개밖에 안왔네요ㅠ 찹쌀치즈볼이랑 헷갈리신줄 알았는데 달콤크림볼 온 것은 맞아서 사장님이 깜빡하신 것 같아요!ㅠ 살짝 아쉬웠지만 치킨은 맛있었습니다 :),"
맛
★
4
양
★
3
배달
★
2
"
"저번보다 훨씬 빨리왔네요.
예상시간보다 빨라서 좋았어요","
맛
★
5
양
★
5
배달
★
5
"
맛있었어요 감사합니다!!리뷰 이벤트 참여 했었는데 안왔는데 다음에 주문할때는 챙겨주세요~~,"
맛
★
5
양
★
5
배달
★
5
"
지인에게 추천받아서 시켜먹어봤는데 맛있네요,"
맛
★
5
양
★
5
배달
★
5
"
탄게많음 ~~~~~,"
맛
★
2
양
★
5
배달
★
5
"
다 탔는데용...?;;; 리뷰이벤트로 사이다는 잘받았어여 원래 자주시키는 곳인데 오늘은 좀 실망스럽네여,"
맛
★
2
양
★
3
배달
★
3
"
고추바사삭 짱짱..,"
맛
★
5
양
★
5
배달
★
5
"
"배달이 늦는건 이해하는데
그에따라 조리후 대기시간도 길어져서 그런지
고추바사삭에 바삭한 느낌이 없어요ㅠㅠ
치킨도 미지근하고
배달이 늦는경우 조리도 그에 맞추어 따뜻한 치킨 바삭한 치킨이 되면 더 좋겠습니다","
맛
★
4
양
★
5
배달
★
3
"
"역시 기름기없어 담백하고 맛있는 굽네치킨~ 아이가 기켜달래서 시켜주니 맵지도 않은지 잘 먹네요~^^
잘먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
역시나 고추바사삭은 진리네요 스프라이트도 잘 받았습니다 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
오랜만에 주문해 먹었는데 맛있네요,"
맛
★
5
양
★
5
배달
★
5
"
"배달이 예상보다 10분쯤 늦었지만, 만족하고 먹었습니다!","
맛
★
5
양
★
5
배달
★
5
"
맛도맛있고 배달도 빨라요 그리고 근본 코카콜라,"
맛
★
5
양
★
5
배달
★
5
"
전화드려서 리뷰작성한다고 콜라 큰거 요청했느데 안왔어요 ㅠㅠ아쉽네욤,"
맛
★
5
양
★
4
배달
★
5
"
배달만 쫌더빠르면 좋겠어요 식었어요,"
맛
★
5
양
★
5
배달
★
4
"
오랜만에 시켜먹었는데 역시 맛있어요!,"
맛
★
5
양
★
5
배달
★
4
"
닭다리가 오늘 살짝 질기긴했는데 항상 맛있습니다~,"
맛
★
5
양
★
5
배달
★
5
"
윙은 처음 시켜보는데 존맛탱구리 ㅎ ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
배달 시간 맞춰서 딱 배달해 주셔서 정말 감사합니다 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
역시 믿고먹는 고추바사삭입니다 ㅠ,"
맛
★
4
양
★
4
배달
★
4
"
굽네치킨이 먹고 싶을땐 항상 시켜먹는 곳입니다~ 특히 고추바사삭 너무 맛있죠~ 그런데 이번에는 대실망입니다...너무 탔어요...몇조각은 그냥 버렸어요...파우더도 그냥 묻어있어요...항의전화 드리려다 늦은 시간 허기를 채우는게 우선이라 그냥 먹었습니다...사장님 튀김상태 신경 좀 써주세요,"
맛
★
2
양
★
4
배달
★
4
"
배달도 예상 시간보다 빠르게 와서 맛있게 잘 먹었습니다 양도 적당했구요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
저한텐 그냥 그랬어요,"
맛
★
2
양
★
3
배달
★
5
"
항상 믿고 시키는 굽네치킨이지만 시킨지 거의 2시간만에 배달을 받네요... 늦을 것 같으면 전화로 주셨으면 좋았을텐데... 참 아쉽습니다,"
맛
★
1
양
★
1
배달
★
1
"
한두번시킨집이 아닌데 라이더분이 바뀌셨나 집을 헤매셨나봐여 다식어서 왔네여,"
맛
★
5
양
★
5
배달
★
3
"
믿고 먹는 고추바사삭! 오늘도 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
리뷰를 시키고나서봄. 평이 이렇게 죄다 않좋은 줄 알았으면 다른지점에서 시켰을텐데.. 시킬때 예상시간이 한시간이었는데 배달이 1시간 40분 걸림. 나는 아니겠지라는 마음으로 시키신다면 평소 자신이 주변에서 성격좋다는 말을 자주들으시는분만 시키시길. 이정도 늦을거면 미리전화해서 양해의 말과 얼마나 늦는질 말해줘야지. 진짜 아무나 자영업을하니까 죄다 망하는듯.,"
맛
★
3
양
★
3
배달
★
1
"
"맛도좋고양도좋고 치즈볼은 좀아쉽긴하네요
배달을여러군대돌아서 많이식었네요
그래도너무잘먹었습니다","
맛
★
5
양
★
5
배달
★
2
"
"굽네치킨 맛있어서 자주 시키는 편인데요~
리뷰를 보니 저같은 사람이 한둘이 아니네요~
배달이 많이 밀려 있으면 주문을 잠깐 중단하시던지~
90분 예상이라 주문했는데, 130분이 지나도  안오네요 ㅠㅠ
배고파서 이미 다른거 먹었으니 치킨은 맛있게 못먹겠네요~","
맛
★
4
양
★
4
배달
★
1
"
80분 배달예정시간을 20분도 넘게 초과하고도 전화도 안받고 배달도 안오네요,"
맛
★
1
양
★
1
배달
★
1
"
치킨이 다 타서 왔어요 거의 다 버림... 피자부터 먹었는데 피자는 맛있었고 치킨 뙇 먹을라고 하는데 까맣길래 이게 뭐지 마침 조명도 어두워서 기분 탓이구나 하고 먹었는데 맛도 빼박 탄 맛... 새벽에 일하시느라 힘든건 알겠는데 이건 좀... 아무리 양념 무쳐서 나오는 치킨이라지만 돈이 너무 아깝고 기분도 너무 안 좋음. 너무하다 싶어요 진짜,"
맛
★
1
양
★
1
배달
★
5
"
맛은있어요 배달이좀늦은거빼고는 맛있어요 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
4
"
배달시간이 오래걸려서 조금 축축해진거 빼고는 좋았어요,"
맛
★
4
양
★
5
배달
★
3
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었어요~^^,"
맛
★
5
양
★
5
배달
★
5
"
고추바사삭 기대가 너무 컸는지 생각보다 별로였어요 소스맛으로 먹었습니다,"
맛
★
3
양
★
4
배달
★
4
"
느므잘먹었습니다링~~~~조만간또뵈요,"
맛
★
5
양
★
5
배달
★
5
"
"사진을 찍지못했지만
고추바사삭만 먹다가
오리지널은 처음먹었는데
맛있게 잘먹었습니다!!!","
맛
★
5
양
★
5
배달
★
5
"
"역시 고추바사삭!!! 배신하지 않는 맛난 치킨입니다!!

비오는 날이라 예상시간보다 배달이 늦었지만 ㅠㅠ
그래도 너무 맛나서 정신없이 먹었네요~","
맛
★
5
양
★
5
배달
★
4
"
맛있어용 이히히힣ㅇ히힣,"
맛
★
5
양
★
4
배달
★
5
"
둘다 맛있네요 잘 먹었습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
배달시간이 100분이 넘습니다. 너무 늦어요ㅋㅋ,"
맛
★
4
양
★
4
배달
★
1
"
치킨이 많이 타서 왔어요 ㅠ ㅠ,"
맛
★
3
양
★
5
배달
★
4
"
"별다섯개 드리지만서도,,,,,
세부점수는 좀 빼고싶어요..
배달도 20분 늦었고 80분걸렸는데
전화드렸을때 죄송하단말씀은 안하시더라구요..
두번째주문인데 흠 좀 그렇네요
다른분들처럼 엄청식거나
엄청 타거나는 아닙니다","
맛
★
3
양
★
5
배달
★
3
"
"오늘은 탄 부분이 좀 많아서 좀 딱딱했네요...
배달은 여상시간에 마쳐서 왔는데 치킨이 좀 많이 식었드라고요...","
맛
★
3
양
★
4
배달
★
3
"
"비주얼은 광고만큼은 아니나 맛나네요.
바게트볼도 맛나고요~ 쥔장님 통크게 서비스 주신 큰콜라 감사하게 잘 마셨고요.
대식가가 아닌 저희 가족은 맛나게 적절한 양으로 먹었습니다.^^","
맛
★
5
양
★
5
배달
★
5
"
"껍질이 분리 되는것만 빼면.,","
맛
★
4
양
★
4
배달
★
5
"
다 식고 퍽퍽해요ㅠㅠ 배달이 밀려서그런가요..? 그래도 잘 먹었습니다..,"
맛
★
4
양
★
5
배달
★
3
"
"90분 걸린대서 기다렸는데 
시간이 지나도 안오길래 전화해보니 이제 곧 출발할 예정이라함
예정시간보다 왜이리 늦게 오냐 물었더니 배달이 밀려서요하고 너무 당연하게 얘기함
동네에서 시킨 치킨을 주문한지 2시간만에 받음
근데 심지어 다 태워서 옴
다른 리뷰들도 비슷한 상황이던데 여기는 장사하기 싫은 듯","
맛
★
1
양
★
1
배달
★
1
"
예정 시간이 90분 소요였는데 넘어서도 안오셔서 전화했는데 10분 정도 걸리신댔는데 30분이 더 걸려서 오셨네요ㅠㅠ  치킨은 맛있었는데 조금 많이 식어서 많이 아쉽네요ㅠㅠㅠ  저녁으로 먹으려던걸 12시 넘어서 먹다보니 사진 찍을 겨를이 없었네요 몇개 남은거 찍었습니다..,"
맛
★
3
양
★
5
배달
★
1
"
배달 시간 2시간 가까이 걸린다길래 취소한다고 전화하니까 1시간 내로 보내준다함. 1시간30분 지나서 어플 알림은 떴으나 아직 배달도 안옴 ㅎㅎ 말이라도 하지 말지... 에휴 다시는 안시킬 듯 합니다,"
맛
★
1
양
★
1
배달
★
1
"
다시는 안시키고 싶네요,"
맛
★
1
양
★
1
배달
★
1
"
"배달만  좀빠르면 좋겠어요..
대체적으로 만족합니다","
맛
★
5
양
★
3
배달
★
2
"
"처음 시켜봤는데 피자맛이 식감이 중간이상은 되는거같아요
굽네 오리지날만 먹다가 고추바사삭 처음먹어봤는데 짠단짠단 맛있네요","
맛
★
4
양
★
4
배달
★
4
"
"노란치즈두개가 안왔는데
맛은 좋아용","
맛
★
4
양
★
4
배달
★
4
"
"며칠전에 주문했는데 이제 리뷰를 쓰네요
저녁때 주문했더니 배달시간이 1시간 40분 정도 걸렸어요 ㅠ 배고파서 10분만에 다 먹었네요","
맛
★
5
양
★
5
배달
★
2
"
너무잘먹엇습니다!!굽네는 신도림!!ㄹㅇ,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다 콜라도 감사해요,"
맛
★
5
양
★
5
배달
★
5
"
한시간 반기다렸어요 ㅠㅠ예상시간보다 30분 걸림...그래도 맛있게 먹었어요~,"
맛
★
5
양
★
5
배달
★
4
"
예상시간보다 빨리 도착했고 아이들이 맛있게 잘먹었습니다^^,"
맛
★
5
양
★
5
배달
★
5
"
역시 믿고먹는 고추바사삭입니다!!!!,"
맛
★
5
양
★
4
배달
★
5
"
맛있어요. 고추바사삭 볼케이노 시카고피자 최애입니다 ㅅㄱ,"
맛
★
5
양
★
4
배달
★
5
"
"7시59분에 주문해서 80분이 지나도 안와서 9시 33분에 매장 전화해서 물어봤더니 인자 포장한다고요 죄송하다는 한마디도 없고 그리고 제가 추가로 주문한 치트킹 매콤치즈도 안왔어여
여기에 주문 안하는데 좋을듯요","
맛
★
3
양
★
3
배달
★
1
"
모짜렐라 대신 콜라를 주시고 좀 늦었지만..맛있네요,"
맛
★
5
양
★
5
배달
★
2
"
떡추가가 안된게 아쉽지만 맛은 괜찮습니다,"
맛
★
4
양
★
5
배달
★
4
"
"맛난 고추 바사삭 치킨 잘 먹을게요~~~
수고 하세요","
맛
★
5
양
★
5
배달
★
5
"
"늦은 리뷰. 
이벤트로 느릴 건 알았지만 좀 많~이 늦었죠, 3시간. 배달님이 문열자마자 죄송하다고 꾸벅꾸벅, 
그 바쁜 와중에 맛도 서비스도 다 챙겨주셨어요. 
번창하세요.","
맛
★
5
양
★
5
배달
★
5
"
너무 맜있습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"배달 거의 2시간만에 받아서 당연히 치킨은 식어 있었습니다.
배달시간에서 10분~15분은 늦어지면 교통상의 문제로 늦어지겠구나 해서 기다리다가 너무 안와서 전화 해보니 출발하셨다는 말씀하시고 15분 후에 왔습니다.
늦어지면 연락을 주셨으면 좋았을것 같습니다.","
맛
★
1
양
★
1
배달
★
1
"
예상 배달시간보다 30분이나 늦어서 치킨 한마리배달받는데 2시간 걸렸구요 그마저도 탄 거 투성이였습니다. 여러 매장에서 시켜먹어봤는데 단연 최악이였네요.,"
맛
★
1
양
★
1
배달
★
1
"
항상 여개로 시켜요 굽네는 여기지점이 최고,"
맛
★
5
양
★
5
배달
★
5
"
굽굽굽네를원해~  맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
믿고먹는 신도림점 !!!!!! 배달도 빠르구 신도림점 고추바사삭이 진짜 촉촉하고 맛있는것 같아요 ㅎㅎㅎㅎ 고정픽,"
맛
★
5
양
★
5
배달
★
5
"
만족합니다만족합니다,"
맛
★
5
양
★
5
배달
★
5
"
"맛좋은 치킨 감사합니다, 치킨먹을때마다 여기서만 주문하게되네요.","
맛
★
5
양
★
5
배달
★
5
"
야구는 졌지만 치킨은 맛있어서 상심이 덜했습니다,"
맛
★
4
양
★
5
배달
★
5
"
시카고피자치고 치즈양이 살짝 부족한것같긴 한데 그래도 맛있어요!,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요ㅠㅠ 잘먹었습디다!,"
맛
★
5
양
★
5
배달
★
5
"
"1시간 반만에 배달왔는데 리뷰들보니
저는 양반이네요...ㅜ
배달예정시간보다 더 지나서 왔어요.
양도 많고 맛은 괜찮은데 치킨이 다 식어서오니 아쉬워요. 예정시간보다 늦으면 기다리는 사람을 위해서라도 안내전화하거나 조치가 필요할듯.","
맛
★
3
양
★
4
배달
★
1
"
"10%할인프로모션이라고해서 주문했더니 
2시간30분도넘게걸림 미리전화를 줘서 양해를 구해야지 ...처음에 표기해놨던 1시간반째 안와서 전화했더니 40분만 더기다리라고 프로모션중이라 늦어진다고 해서 참음 40분기다렸더니안와서 전화했더니 아직 출발도 못했다며 프로모션얘기를 또함..아니 프로모션이라바쁜걸 왜 고객이 감수해야하죠? 그리고 맛이있었으면 또몰라 피자에 불고기토핑은 탄맛나고 진짜 안쓰려다 도저히 열받아서 남깁니다 직원교육잘시키세요 죄송하다가 먼저지 프로모션때문에 당연히 늦어진다는 식으로 참내","
맛
★
1
양
★
1
배달
★
1
"
"손아프니 여러말안함
여기서 시켜먹지마세여","
맛
★
1
양
★
1
배달
★
1
"
바게트볼이 안와서 가게에 전화하니까 직원분이 죄송하다면서 계좌번호 알려주면 바게트값 보내준다고했는데 안보내네요ㅋㅋ 치즈도 딱딱해서 별로였어요,"
맛
★
1
양
★
1
배달
★
1
"
"웬만하면 리뷰 같은거 항상 좋게 남겨드리려고 하는 편인데 여긴 너무 심해서 좋게 써드릴 수가 없네요.
치킨이 무슨 주문한지 3시간만에 왔는데 다 식어서 맛도 별로 없고 음료수라도 하나 더 챙겨주려나 했는데 그런 것도 전혀 없네요. 심지어 사과도 제대로 안하시고...
기분 좋아지려고 치킨 시켰는데 기분 좋아지기는커녕 주말 기분 다 망쳤네요. 어차피 저는 여기서 다시는 안시킬거지만 다른 분들은 피해 안보셨으면 해서 후기 남겨둡니다.","
맛
★
1
양
★
1
배달
★
1
"
신도림점이 다른 지점보다 더 꼼꼼하고 맛있습니다👍👍,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요. 고추바사삭,"
맛
★
5
양
★
5
배달
★
5
"
배달 너무 늦어서 치킨 다 식고 난리남,"
맛
★
3
양
★
4
배달
★
3
"
고추바사삭 잘먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있었는데 따로 전화드렸는데 안들어주셔서.. 바쁘셔서 그랬겠거니 합니다.,"
맛
★
5
양
★
5
배달
★
5
"
"이벤트가 있을땐 그냥 걸러야겠다는 생각이네요. 
3시간 기다려 받은건 처음이에요. 중간에 취소라도 할 수 있는 시스템이 있으면 좋겠어요. 치킨 맛도 별로라서 더 아쉬웠어요 ㅠ
소떡운 매운 맛이네요","
맛
★
4
양
★
5
배달
★
4
"
"배달은 예상시간보다 20분 더 늦게왔는데 비와서 어쩔수없지만 소스도 추가했었는데 추가없이 왔네요ㅜㅜ 배달도 기달리고 결국 소스 애껴먹었어요,,,","
맛
★
5
양
★
5
배달
★
3
"
진짜 오래 기다렸어요.그리고 매콤치즈 케이준감자 시켰는데...,"
맛
★
1
양
★
1
배달
★
1
"
행사지만 2시간반은 좀 오래기다린것 같아요 나머진 다 좋았습니다,"
맛
★
5
양
★
5
배달
★
1
"
늦게 왔지만 맜있네요,"
맛
★
5
양
★
5
배달
★
4
"
맛있게 잘먹었습니다.,"
맛
★
5
양
★
4
배달
★
4
"
배달이 늦긴 했는데 잘먹었어요,"
맛
★
5
양
★
4
배달
★
3
"
"음..이벤트라 바쁘신건 알거주문햇지만

 우선 두시간 십분정도걸렷구요  좀타서왓고..바로결제이벤트참여햇는데 콜라는 못받앗구요.. 배달해주시는분은 너무불친절.... 기분이 별로였지만  치킨이맛잇어서 짜증...ㅋㅋㅋㅋㅋㅋ","
맛
★
4
양
★
4
배달
★
1
"
생각보다 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
good good,"
맛
★
5
양
★
5
배달
★
5
"
"이벤트니까 느릴거 예상하고 주문했는데 ㅋ
세시간 넘게 걸려 도착
포기하구 자려고 하는데 ㅋㅋ
애들이 기다리다 지쳐 그냥 다 먹긴했어요
싸게 먹은걸로 만족해야죠","
맛
★
5
양
★
5
배달
★
5
"
맛있어욤 음료도큰거주시구,"
맛
★
5
양
★
5
배달
★
4
"
리뷰 이벤트 하겠다고 했는데 떡사리를 안주셨네요...,"
맛
★
5
양
★
5
배달
★
1
"
조금 많이 타긴했네여.....바빠도 신경써주시면 감사하겠슴니다..... 탄부분은 잘라서 먹어야겠네여...  그래도 바쁜와중에 맛있긴하네요..아쉽지만...,"
맛
★
5
양
★
5
배달
★
5
"
"집주변 4곳 중 3곳이 유독 할인행사하면 고추바사삭만 메뉴에서 빼버려서 먹기 힘들었는데 이 지점은 정직하게 모든 메뉴 다 판매해주시고 유일하게 리뷰이벤트까지 진행해주시니 넘 감사하네요. 순살은 처음 먹어봤는데 비싸긴해도 확실히 소스찍어먹기도 편하고 뒷처리도 좋고 무엇보다 맛있었어요. 배달은 2시간 넘게 걸렸지만 행사인만큼 주문도 많았을테니 이해합니다. 퇴근시간대 겹쳐서 큰길, 먼거리 배달도 힘들었을텐데 배달해주신분도 수고많으셨습니다. 맛있게 잘 먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
"리뷰이벤은 이벤트 기간 동안 안하시나 보네요
맛있어요 추천합니다","
맛
★
5
양
★
5
배달
★
5
"
7시 주문했고 아직 못받았어요 밑에분보니 저는 양반이네요 취소하려고해도 방법도 없네요 전화도 안받고,"
맛
★
1
양
★
1
배달
★
1
"
"이벤트라서 기다리긴했지만 배달도 빠른편이고
맛있습니다
담에 또 주문할게요","
맛
★
5
양
★
5
배달
★
5
"
2시간 30분만에 받아서 눅눅하고 별로였음,"
맛
★
2
양
★
4
배달
★
1
"
"이벤트기간이라 배달시간 오래걸리는건 감안하고 주문했어요. 덥고 바쁘셨을텐데 요청사항 잘 들어주셨고, 치킨도 따뜻하고 맛있게 잘 도착했습니다. 양도 넉넉하니 좋았어요~ 잘 먹었습니다 다음에 또 주문할게요👍","
맛
★
5
양
★
5
배달
★
5
"
"5시30분 주문
8시8분 도착
이게 리뷰 갑질인가요?
이건 좀 아닌거같다고 생각치 않으신가요?","
맛
★
1
양
★
1
배달
★
1
"
맛나개 잘 먹엇어요,"
맛
★
5
양
★
5
배달
★
5
"
이벤트 해서 그런가?  넘나 탔고 고무씹는것 같았어요,"
맛
★
3
양
★
3
배달
★
3
"
고추 바사삭 맛있게 먹었어요^^,"
맛
★
5
양
★
5
배달
★
3
"
"주문량이 많아 식었지만
고추바사삭 맛있어요","
맛
★
4
양
★
5
배달
★
4
"
이벤트하느라 인기가 더많아졌네요ㅋㅋㅋ방금오자마자 리뷰남깁니다~~항상 맛있게잘먹고있습니바!!,"
맛
★
5
양
★
5
배달
★
5
"
고추바삭도 맛있고 소스도 맛있어요 추천,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다!,"
맛
★
5
양
★
4
배달
★
4
"
밥비벼먹으면 꿀맛,"
맛
★
5
양
★
5
배달
★
5
"
"크게 기대안하고 배부른 상태에서 시켰는데
생각보다 엄청 맛있었습니다ㅎ
무엇보다 양도푸짐해서 매우만족 했습니다ㅎ","
맛
★
5
양
★
5
배달
★
3
"
"어제는 배달해주시는분 사고가 났다고 해서 취소후,
오늘 다시 주문해서 받았습니다.
어제는 어쩔수 없는 사고로 인해서 90분을 기다린후에 취소해서 화가났었지만, 사고가 났다니 어쩔수 없었네요.

순살 고바삭은  넘나 맛있네요.
잘 먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
기름이 별로 없어 좋아요. 맛 있어요.,"
맛
★
5
양
★
4
배달
★
4
"
너무 너무 잘 먹겠습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
"맛도 좋고 양도 많아요 행사라 조금 느린 건 이해해요
하지만 추가 주문한 소스를 누락해서 아쉬워요 다음엔 꼭 챙겨주세요","
맛
★
5
양
★
5
배달
★
4
"
배달도 빨리왔고 맛도 있었습니다 담에도 시켜 먹을게요~~,"
맛
★
5
양
★
5
배달
★
5
"
배달 빨리왔고 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달이 너무 늦었어요. 그거빼곤 괜찮았습니다,"
맛
★
4
양
★
4
배달
★
2
"
정말 맛있네요. 새벽에 챔스보면서 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"조금눅눅하긴했는데
맛있엇어요","
맛
★
4
양
★
5
배달
★
5
"
"역시 굽네는 신도림지점이 제일 맛있어여~~
배달하시는분도 친절하고 덕분에 기분좋게 잘먹겠습니다~~","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다 !,"
맛
★
4
양
★
4
배달
★
4
"
